03-14-2020,14:40:25,-5.068702290076335,0.6106870229007634,-4.473282442748092,
03-14-2020,14:40:25,-4.99236641221374,0.5801526717557252,-4.259541984732825,
03-14-2020,14:40:25,-4.977099236641221,0.5801526717557252,-4.2748091603053435,
03-14-2020,14:40:25,-5.022900763358779,0.5648854961832062,-4.427480916030534,
03-14-2020,14:40:25,-5.00763358778626,0.5801526717557252,-4.366412213740458,
03-14-2020,14:40:25,-4.977099236641221,0.5801526717557252,-4.152671755725191,
03-14-2020,14:40:25,-4.977099236641221,0.5954198473282443,-4.137404580152672,
03-14-2020,14:40:25,-5.022900763358779,0.6106870229007634,-4.427480916030534,
03-14-2020,14:40:25,-5.00763358778626,0.6259541984732825,-4.33587786259542,
03-14-2020,14:40:25,-4.961832061068702,0.6259541984732825,-4.183206106870229,
03-14-2020,14:40:25,-4.977099236641221,0.6412213740458015,-4.213740458015267,
03-14-2020,14:40:25,-5.022900763358779,0.6259541984732825,-4.488549618320611,
03-14-2020,14:40:25,-5.00763358778626,0.6106870229007634,-4.366412213740458,
03-14-2020,14:40:25,-4.977099236641221,0.6106870229007634,-4.198473282442748,
03-14-2020,14:40:25,-5.00763358778626,0.6106870229007634,-4.320610687022901,
03-14-2020,14:40:25,-5.00763358778626,0.6259541984732825,-4.3816793893129775,
03-14-2020,14:40:25,-4.977099236641221,0.6259541984732825,-4.305343511450381,
03-14-2020,14:40:25,-4.961832061068702,0.5954198473282443,-4.198473282442748,
03-14-2020,14:40:25,-5.038167938931298,0.6106870229007634,-4.33587786259542,
03-14-2020,14:40:25,-5.068702290076335,0.6412213740458015,-4.442748091603053,
03-14-2020,14:40:25,-5.068702290076335,0.6259541984732825,-4.396946564885496,
03-14-2020,14:40:25,-4.99236641221374,0.5954198473282443,-4.198473282442748,
03-14-2020,14:40:25,-5.00763358778626,0.6106870229007634,-4.33587786259542,
03-14-2020,14:40:25,-5.038167938931298,0.6412213740458015,-4.427480916030534,
03-14-2020,14:40:25,-5.00763358778626,0.6259541984732825,-4.122137404580153,
03-14-2020,14:40:25,-4.977099236641221,0.6412213740458015,-4.076335877862595,
03-14-2020,14:40:25,-5.00763358778626,0.6412213740458015,-4.2748091603053435,
03-14-2020,14:40:25,-5.038167938931298,0.6412213740458015,-4.442748091603053,
03-14-2020,14:40:25,-4.99236641221374,0.6870229007633588,-4.229007633587786,
03-14-2020,14:40:25,-5.00763358778626,0.6870229007633588,-4.213740458015267,
03-14-2020,14:40:25,-5.038167938931298,0.6870229007633588,-4.366412213740458,
03-14-2020,14:40:25,-5.0534351145038165,0.6870229007633588,-4.366412213740458,
03-14-2020,14:40:25,-4.99236641221374,0.6717557251908397,-4.1679389312977095,
03-14-2020,14:40:25,-4.961832061068702,0.6412213740458015,-4.091603053435114,
03-14-2020,14:40:25,-4.99236641221374,0.6106870229007634,-4.229007633587786,
03-14-2020,14:40:25,-5.038167938931298,0.6259541984732825,-4.412213740458015,
03-14-2020,14:40:25,-5.00763358778626,0.6259541984732825,-4.290076335877862,
03-14-2020,14:40:25,-4.977099236641221,0.5954198473282443,-4.213740458015267,
03-14-2020,14:40:25,-5.00763358778626,0.5954198473282443,-4.5038167938931295,
03-14-2020,14:40:25,-5.022900763358779,0.6259541984732825,-4.488549618320611,
03-14-2020,14:40:25,-4.977099236641221,0.6106870229007634,-4.320610687022901,

03-14-2020,14:40:25,-4.931297709923665,0.6106870229007634,-4.137404580152672,
03-14-2020,14:40:25,-5.00763358778626,0.6259541984732825,-4.442748091603053,
03-14-2020,14:40:25,-5.00763358778626,0.6412213740458015,-4.473282442748092,
03-14-2020,14:40:25,-4.961832061068702,0.6259541984732825,-4.290076335877862,
03-14-2020,14:40:25,-4.977099236641221,0.5954198473282443,-4.244274809160306,
03-14-2020,14:40:25,-5.038167938931298,0.6106870229007634,-4.5038167938931295,
03-14-2020,14:40:25,-5.038167938931298,0.6412213740458015,-4.564885496183206,
03-14-2020,14:40:25,-5.00763358778626,0.6564885496183206,-4.122137404580153,
03-14-2020,14:40:25,-4.977099236641221,0.6564885496183206,-4.198473282442748,
03-14-2020,14:40:25,-5.00763358778626,0.6717557251908397,-4.412213740458015,
03-14-2020,14:40:25,-5.00763358778626,0.6564885496183206,-4.427480916030534,
03-14-2020,14:40:25,-4.977099236641221,0.6412213740458015,-4.091603053435114,
03-14-2020,14:40:25,-4.977099236641221,0.6259541984732825,-4.412213740458015,
03-14-2020,14:40:25,-4.99236641221374,0.6259541984732825,-4.412213740458015,
03-14-2020,14:40:25,-4.99236641221374,0.6106870229007634,-4.473282442748092,
03-14-2020,14:40:25,-4.9465648854961835,0.6106870229007634,-4.198473282442748,
03-14-2020,14:40:25,-4.977099236641221,0.6259541984732825,-4.244274809160306,
03-14-2020,14:40:25,-4.99236641221374,0.6564885496183206,-4.3816793893129775,
03-14-2020,14:40:25,-4.977099236641221,0.6564885496183206,-4.396946564885496,
03-14-2020,14:40:25,-4.9465648854961835,0.6564885496183206,-4.091603053435114,
03-14-2020,14:40:25,-4.961832061068702,0.6412213740458015,-4.137404580152672,
03-14-2020,14:40:25,-4.99236641221374,0.6412213740458015,-4.33587786259542,
03-14-2020,14:40:25,-5.022900763358779,0.6412213740458015,-4.442748091603053,
03-14-2020,14:40:25,-4.977099236641221,0.6259541984732825,-4.229007633587786,
03-14-2020,14:40:25,-4.99236641221374,0.6259541984732825,-4.244274809160306,
03-14-2020,14:40:25,-5.038167938931298,0.6259541984732825,-4.412213740458015,
03-14-2020,14:40:25,-5.00763358778626,0.6259541984732825,-4.320610687022901,
03-14-2020,14:40:26,-4.977099236641221,0.6259541984732825,-4.137404580152672,
03-14-2020,14:40:26,-4.99236641221374,0.6412213740458015,-4.152671755725191,
03-14-2020,14:40:26,-5.022900763358779,0.6564885496183206,-4.396946564885496,
03-14-2020,14:40:26,-5.00763358778626,0.6412213740458015,-4.290076335877862,
03-14-2020,14:40:26,-4.99236641221374,0.6412213740458015,-4.183206106870229,
03-14-2020,14:40:26,-5.068702290076335,0.6106870229007634,-4.442748091603053,
03-14-2020,14:40:26,-5.0534351145038165,0.6106870229007634,-4.473282442748092,
03-14-2020,14:40:26,-5.00763358778626,0.6259541984732825,-4.33587786259542,
03-14-2020,14:40:26,-4.99236641221374,0.6259541984732825,-4.229007633587786,
03-14-2020,14:40:26,-5.022900763358779,0.6106870229007634,-4.33587786259542,
03-14-2020,14:40:26,-5.022900763358779,0.6106870229007634,-4.366412213740458,
03-14-2020,14:40:26,-4.99236641221374,0.6259541984732825,-4.290076335877862,
03-14-2020,14:40:26,-5.00763358778626,0.6412213740458015,-4.229007633587786,
03-14-2020,14:40:26,-5.038167938931298,0.6564885496183206,-4.366412213740458,
03-14-2020,14:40:26,-5.0534351145038165,0.6717557251908397,-4.427480916030534,
03-14-2020,14:40:26,-5.0534351145038165,0.6564885496183206,-4.3816793893129775,
03-14-2020,14:40:26,-5.022900763358779,0.6564885496183206,-4.229007633587786,
03-14-2020,14:40:26,-5.022900763358779,0.6564885496183206,-4.305343511450381,
03-14-2020,14:40:26,-5.0534351145038165,0.6564885496183206,-4.351145038167939,
03-14-2020,14:40:26,-5.038167938931298,0.6564885496183206,-4.305343511450381,
03-14-2020,14:40:26,-5.00763358778626,0.6259541984732825,-4.1679389312977095,
03-14-2020,14:40:26,-5.022900763358779,0.6106870229007634,-4.2748091603053435,
03-14-2020,14:40:26,-5.0534351145038165,0.5954198473282443,-4.427480916030534,
03-14-2020,14:40:26,-5.038167938931298,0.6106870229007634,-4.2748091603053435,
03-14-2020,14:40:26,-5.00763358778626,0.6259541984732825,-4.229007633587786,
03-14-2020,14:40:26,-5.022900763358779,0.6106870229007634,-4.305343511450381,
03-14-2020,14:40:26,-5.0534351145038165,0.6259541984732825,-4.396946564885496,
03-14-2020,14:40:26,-5.038167938931298,0.6106870229007634,-4.244274809160306,
03-14-2020,14:40:26,-4.977099236641221,0.6106870229007634,-4.198473282442748,
03-14-2020,14:40:26,-4.99236641221374,0.6106870229007634,-4.244274809160306,
03-14-2020,14:40:26,-5.022900763358779,0.6259541984732825,-4.320610687022901,
03-14-2020,14:40:26,-4.977099236641221,0.6259541984732825,-4.305343511450381,
03-14-2020,14:40:26,-4.961832061068702,0.6106870229007634,-4.2748091603053435,
03-14-2020,14:40:26,-4.961832061068702,0.5954198473282443,-4.290076335877862,
03-14-2020,14:40:26,-4.977099236641221,0.6106870229007634,-4.396946564885496,
03-14-2020,14:40:26,-4.99236641221374,0.6106870229007634,-4.320610687022901,
03-14-2020,14:40:26,-4.977099236641221,0.6106870229007634,-4.213740458015267,
03-14-2020,14:40:26,-4.99236641221374,0.5954198473282443,-4.229007633587786,
03-14-2020,14:40:26,-5.022900763358779,0.5954198473282443,-4.351145038167939,
03-14-2020,14:40:26,-5.038167938931298,0.6106870229007634,-4.366412213740458,
03-14-2020,14:40:26,-5.00763358778626,0.6106870229007634,-4.229007633587786,
03-14-2020,14:40:26,-4.977099236641221,0.6259541984732825,-4.320610687022901,
03-14-2020,14:40:26,-5.022900763358779,0.6106870229007634,-4.458015267175573,
03-14-2020,14:40:26,-5.022900763358779,0.5954198473282443,-4.290076335877862,
03-14-2020,14:40:26,-5.00763358778626,0.5801526717557252,-4.1679389312977095,
03-14-2020,14:40:26,-5.00763358778626,0.5801526717557252,-4.229007633587786,
03-14-2020,14:40:26,-5.022900763358779,0.6106870229007634,-4.33587786259542,
03-14-2020,14:40:26,-5.00763358778626,0.6412213740458015,-4.229007633587786,
03-14-2020,14:40:26,-4.99236641221374,0.6259541984732825,-4.183206106870229,
03-14-2020,14:40:26,-5.00763358778626,0.6259541984732825,-4.290076335877862,
03-14-2020,14:40:26,-5.022900763358779,0.6259541984732825,-4.442748091603053,
03-14-2020,14:40:26,-5.00763358778626,0.6259541984732825,-4.33587786259542,
03-14-2020,14:40:26,-4.977099236641221,0.6259541984732825,-4.259541984732825,
03-14-2020,14:40:26,-4.977099236641221,0.6412213740458015,-4.2748091603053435,
03-14-2020,14:40:26,-4.99236641221374,0.6259541984732825,-4.320610687022901,
03-14-2020,14:40:26,-4.99236641221374,0.6412213740458015,-4.290076335877862,
03-14-2020,14:40:26,-4.99236641221374,0.6412213740458015,-4.244274809160306,
03-14-2020,14:40:26,-4.977099236641221,0.6259541984732825,-4.2748091603053435,
03-14-2020,14:40:26,-5.022900763358779,0.5954198473282443,-4.427480916030534,
03-14-2020,14:40:26,-5.022900763358779,0.6106870229007634,-4.396946564885496,
03-14-2020,14:40:26,-5.022900763358779,0.5954198473282443,-4.351145038167939,
03-14-2020,14:40:26,-5.022900763358779,0.5954198473282443,-4.33587786259542,
03-14-2020,14:40:26,-5.038167938931298,0.6106870229007634,-4.33587786259542,
03-14-2020,14:40:26,-5.00763358778626,0.6106870229007634,-4.2748091603053435,
03-14-2020,14:40:26,-4.99236641221374,0.6106870229007634,-4.213740458015267,
03-14-2020,14:40:26,-5.038167938931298,0.6259541984732825,-4.320610687022901,
03-14-2020,14:40:26,-5.038167938931298,0.6412213740458015,-4.351145038167939,
03-14-2020,14:40:26,-5.022900763358779,0.6412213740458015,-4.320610687022901,
03-14-2020,14:40:26,-5.022900763358779,0.6106870229007634,-4.351145038167939,
03-14-2020,14:40:26,-5.038167938931298,0.6259541984732825,-4.412213740458015,
03-14-2020,14:40:26,-5.00763358778626,0.6412213740458015,-4.351145038167939,
03-14-2020,14:40:26,-4.977099236641221,0.6412213740458015,-4.259541984732825,
03-14-2020,14:40:26,-4.99236641221374,0.6412213740458015,-4.305343511450381,
03-14-2020,14:40:26,-5.00763358778626,0.6259541984732825,-4.351145038167939,

03-14-2020,14:40:26,-4.99236641221374,0.6564885496183206,-4.320610687022901,
03-14-2020,14:40:26,-4.99236641221374,0.6259541984732825,-4.259541984732825,
03-14-2020,14:40:26,-5.022900763358779,0.6106870229007634,-4.33587786259542,
03-14-2020,14:40:26,-5.038167938931298,0.6259541984732825,-4.427480916030534,
03-14-2020,14:40:26,-5.038167938931298,0.6106870229007634,-4.412213740458015,
03-14-2020,14:40:26,-5.038167938931298,0.6106870229007634,-4.2748091603053435,
03-14-2020,14:40:26,-5.038167938931298,0.6259541984732825,-4.305343511450381,
03-14-2020,14:40:26,-5.038167938931298,0.6259541984732825,-4.366412213740458,
03-14-2020,14:40:26,-5.022900763358779,0.5954198473282443,-4.33587786259542,
03-14-2020,14:40:26,-4.977099236641221,0.5648854961832062,-4.1679389312977095,
03-14-2020,14:40:26,-5.00763358778626,0.549618320610687,-4.259541984732825,
03-14-2020,14:40:26,-5.022900763358779,0.5648854961832062,-4.3816793893129775,
03-14-2020,14:40:26,-5.022900763358779,0.5801526717557252,-4.290076335877862,
03-14-2020,14:40:26,-4.977099236641221,0.5801526717557252,-4.198473282442748,
03-14-2020,14:40:26,-4.99236641221374,0.5954198473282443,-4.259541984732825,
03-14-2020,14:40:26,-5.00763358778626,0.5954198473282443,-4.366412213740458,
03-14-2020,14:40:26,-4.931297709923665,0.6106870229007634,-4.244274809160306,
03-14-2020,14:40:26,-4.916030534351145,0.6106870229007634,-4.152671755725191,
03-14-2020,14:40:26,-4.9465648854961835,0.5801526717557252,-4.213740458015267,
03-14-2020,14:40:26,-4.99236641221374,0.5801526717557252,-4.366412213740458,
03-14-2020,14:40:26,-4.99236641221374,0.5801526717557252,-4.3816793893129775,
03-14-2020,14:40:26,-4.99236641221374,0.5954198473282443,-4.305343511450381,
03-14-2020,14:40:26,-4.99236641221374,0.6106870229007634,-4.320610687022901,
03-14-2020,14:40:26,-5.00763358778626,0.6412213740458015,-4.412213740458015,
03-14-2020,14:40:26,-4.99236641221374,0.6259541984732825,-4.320610687022901,
03-14-2020,14:40:26,-4.977099236641221,0.6412213740458015,-4.229007633587786,
03-14-2020,14:40:26,-4.99236641221374,0.6412213740458015,-4.198473282442748,
03-14-2020,14:40:27,-5.00763358778626,0.6259541984732825,-4.33587786259542,
03-14-2020,14:40:27,-4.99236641221374,0.6412213740458015,-4.320610687022901,
03-14-2020,14:40:27,-4.977099236641221,0.6412213740458015,-4.244274809160306,
03-14-2020,14:40:27,-5.00763358778626,0.6259541984732825,-4.33587786259542,
03-14-2020,14:40:27,-5.0534351145038165,0.6564885496183206,-4.412213740458015,
03-14-2020,14:40:27,-5.038167938931298,0.6564885496183206,-4.366412213740458,
03-14-2020,14:40:27,-5.00763358778626,0.6717557251908397,-4.244274809160306,
03-14-2020,14:40:27,-4.99236641221374,0.6870229007633588,-4.305343511450381,
03-14-2020,14:40:27,-4.99236641221374,0.6870229007633588,-4.351145038167939,
03-14-2020,14:40:27,-4.977099236641221,0.6717557251908397,-4.290076335877862,
03-14-2020,14:40:27,-4.977099236641221,0.6412213740458015,-4.244274809160306,
03-14-2020,14:40:27,-4.99236641221374,0.6106870229007634,-4.366412213740458,
03-14-2020,14:40:27,-5.00763358778626,0.6259541984732825,-4.427480916030534,
03-14-2020,14:40:27,-5.00763358778626,0.6259541984732825,-4.366412213740458,
03-14-2020,14:40:27,-4.977099236641221,0.6106870229007634,-4.2748091603053435,
03-14-2020,14:40:27,-4.99236641221374,0.5954198473282443,-4.351145038167939,
03-14-2020,14:40:27,-4.977099236641221,0.6106870229007634,-4.366412213740458,
03-14-2020,14:40:27,-4.977099236641221,0.5954198473282443,-4.259541984732825,
03-14-2020,14:40:27,-4.961832061068702,0.6106870229007634,-4.213740458015267,
03-14-2020,14:40:27,-5.00763358778626,0.6259541984732825,-4.351145038167939,
03-14-2020,14:40:27,-5.00763358778626,0.6412213740458015,-4.412213740458015,
03-14-2020,14:40:27,-5.00763358778626,0.6564885496183206,-4.290076335877862,
03-14-2020,14:40:27,-4.977099236641221,0.6564885496183206,-4.290076335877862,
03-14-2020,14:40:27,-4.99236641221374,0.6717557251908397,-4.396946564885496,
03-14-2020,14:40:27,-5.00763358778626,0.6870229007633588,-4.458015267175573,
03-14-2020,14:40:27,-4.9465648854961835,0.6717557251908397,-4.183206106870229,
03-14-2020,14:40:27,-4.931297709923665,0.6412213740458015,-4.152671755725191,
03-14-2020,14:40:27,-4.961832061068702,0.6259541984732825,-4.290076335877862,
03-14-2020,14:40:27,-5.00763358778626,0.6259541984732825,-4.396946564885496,
03-14-2020,14:40:27,-4.9465648854961835,0.6259541984732825,-4.229007633587786,
03-14-2020,14:40:27,-4.99236641221374,0.6412213740458015,-4.396946564885496,
03-14-2020,14:40:27,-5.022900763358779,0.6412213740458015,-4.534351145038168,
03-14-2020,14:40:27,-5.00763358778626,0.6106870229007634,-4.183206106870229,
03-14-2020,14:40:27,-4.9465648854961835,0.5954198473282443,-4.122137404580153,
03-14-2020,14:40:27,-4.977099236641221,0.6106870229007634,-4.259541984732825,
03-14-2020,14:40:27,-4.99236641221374,0.6412213740458015,-4.351145038167939,
03-14-2020,14:40:27,-4.961832061068702,0.6259541984732825,-4.152671755725191,
03-14-2020,14:40:27,-4.961832061068702,0.6106870229007634,-4.122137404580153,
03-14-2020,14:40:27,-4.99236641221374,0.6259541984732825,-4.320610687022901,
03-14-2020,14:40:27,-5.022900763358779,0.6564885496183206,-4.442748091603053,
03-14-2020,14:40:27,-4.99236641221374,0.6412213740458015,-4.213740458015267,
03-14-2020,14:40:27,-4.99236641221374,0.6106870229007634,-4.091603053435114,
03-14-2020,14:40:27,-5.00763358778626,0.6259541984732825,-4.229007633587786,
03-14-2020,14:40:27,-4.99236641221374,0.6412213740458015,-4.320610687022901,
03-14-2020,14:40:27,-4.9465648854961835,0.6106870229007634,-4.152671755725191,
03-14-2020,14:40:27,-4.9465648854961835,0.5954198473282443,-4.106870229007634,
03-14-2020,14:40:27,-5.00763358778626,0.6259541984732825,-4.427480916030534,
03-14-2020,14:40:27,-5.022900763358779,0.6106870229007634,-4.458015267175573,
03-14-2020,14:40:27,-4.99236641221374,0.6106870229007634,-4.320610687022901,
03-14-2020,14:40:27,-4.977099236641221,0.5801526717557252,-4.229007633587786,
03-14-2020,14:40:27,-4.99236641221374,0.5801526717557252,-4.412213740458015,
03-14-2020,14:40:27,-5.00763358778626,0.6106870229007634,-4.396946564885496,
03-14-2020,14:40:27,-4.977099236641221,0.6106870229007634,-4.244274809160306,
03-14-2020,14:40:27,-4.961832061068702,0.6106870229007634,-4.122137404580153,
03-14-2020,14:40:27,-5.022900763358779,0.6106870229007634,-4.3816793893129775,
03-14-2020,14:40:27,-5.0534351145038165,0.6106870229007634,-4.412213740458015,
03-14-2020,14:40:27,-5.038167938931298,0.5954198473282443,-4.305343511450381,
03-14-2020,14:40:27,-5.022900763358779,0.5954198473282443,-4.320610687022901,
03-14-2020,14:40:27,-5.0534351145038165,0.6259541984732825,-4.458015267175573,
03-14-2020,14:40:27,-5.038167938931298,0.6259541984732825,-4.442748091603053,
03-14-2020,14:40:27,-5.00763358778626,0.6259541984732825,-4.259541984732825,
03-14-2020,14:40:27,-4.961832061068702,0.6412213740458015,-4.198473282442748,
03-14-2020,14:40:27,-5.00763358778626,0.6564885496183206,-4.320610687022901,
03-14-2020,14:40:27,-5.022900763358779,0.6564885496183206,-4.33587786259542,
03-14-2020,14:40:27,-4.99236641221374,0.6564885496183206,-4.229007633587786,
03-14-2020,14:40:27,-4.99236641221374,0.6259541984732825,-4.2748091603053435,
03-14-2020,14:40:27,-5.00763358778626,0.6259541984732825,-4.427480916030534,
03-14-2020,14:40:27,-5.00763358778626,0.6106870229007634,-4.412213740458015,
03-14-2020,14:40:27,-4.99236641221374,0.6106870229007634,-4.183206106870229,
03-14-2020,14:40:27,-4.99236641221374,0.6106870229007634,-4.244274809160306,
03-14-2020,14:40:27,-5.022900763358779,0.6259541984732825,-4.33587786259542,
03-14-2020,14:40:27,-5.022900763358779,0.6412213740458015,-4.351145038167939,
03-14-2020,14:40:27,-4.99236641221374,0.6412213740458015,-4.198473282442748,
03-14-2020,14:40:27,-5.022900763358779,0.6259541984732825,-4.290076335877862,

03-14-2020,14:40:27,-5.038167938931298,0.6412213740458015,-4.412213740458015,
03-14-2020,14:40:27,-5.022900763358779,0.6106870229007634,-4.33587786259542,
03-14-2020,14:40:27,-5.00763358778626,0.6106870229007634,-4.244274809160306,
03-14-2020,14:40:27,-5.00763358778626,0.6106870229007634,-4.2748091603053435,
03-14-2020,14:40:27,-5.022900763358779,0.6259541984732825,-4.320610687022901,
03-14-2020,14:40:27,-5.00763358778626,0.6259541984732825,-4.229007633587786,
03-14-2020,14:40:27,-4.99236641221374,0.6106870229007634,-4.137404580152672,
03-14-2020,14:40:27,-4.977099236641221,0.5954198473282443,-4.351145038167939,
03-14-2020,14:40:27,-5.022900763358779,0.6106870229007634,-4.366412213740458,
03-14-2020,14:40:27,-5.022900763358779,0.6259541984732825,-4.290076335877862,
03-14-2020,14:40:27,-5.022900763358779,0.6259541984732825,-4.244274809160306,
03-14-2020,14:40:27,-5.038167938931298,0.6412213740458015,-4.3816793893129775,
03-14-2020,14:40:27,-5.022900763358779,0.6412213740458015,-4.366412213740458,
03-14-2020,14:40:27,-4.99236641221374,0.6412213740458015,-4.2748091603053435,
03-14-2020,14:40:27,-4.977099236641221,0.6564885496183206,-4.229007633587786,
03-14-2020,14:40:27,-4.977099236641221,0.6412213740458015,-4.290076335877862,
03-14-2020,14:40:27,-4.977099236641221,0.6259541984732825,-4.320610687022901,
03-14-2020,14:40:27,-5.00763358778626,0.6412213740458015,-4.290076335877862,
03-14-2020,14:40:27,-5.00763358778626,0.6259541984732825,-4.320610687022901,
03-14-2020,14:40:27,-5.00763358778626,0.6259541984732825,-4.351145038167939,
03-14-2020,14:40:27,-5.00763358778626,0.6106870229007634,-4.351145038167939,
03-14-2020,14:40:27,-4.977099236641221,0.6412213740458015,-4.259541984732825,
03-14-2020,14:40:27,-4.977099236641221,0.6564885496183206,-4.229007633587786,
03-14-2020,14:40:27,-4.977099236641221,0.6564885496183206,-4.259541984732825,
03-14-2020,14:40:27,-4.977099236641221,0.6259541984732825,-4.290076335877862,
03-14-2020,14:40:28,-4.99236641221374,0.5954198473282443,-4.2748091603053435,
03-14-2020,14:40:28,-4.99236641221374,0.6106870229007634,-4.2748091603053435,
03-14-2020,14:40:28,-5.00763358778626,0.6259541984732825,-4.320610687022901,
03-14-2020,14:40:28,-5.022900763358779,0.5954198473282443,-4.351145038167939,
03-14-2020,14:40:28,-5.00763358778626,0.5954198473282443,-4.320610687022901,
03-14-2020,14:40:28,-4.99236641221374,0.6106870229007634,-4.305343511450381,
03-14-2020,14:40:28,-5.00763358778626,0.6106870229007634,-4.259541984732825,
03-14-2020,14:40:28,-5.00763358778626,0.6106870229007634,-4.244274809160306,
03-14-2020,14:40:28,-5.00763358778626,0.6106870229007634,-4.259541984732825,
03-14-2020,14:40:28,-4.99236641221374,0.6106870229007634,-4.290076335877862,
03-14-2020,14:40:28,-5.00763358778626,0.5954198473282443,-4.2748091603053435,
03-14-2020,14:40:28,-5.00763358778626,0.5954198473282443,-4.2748091603053435,
03-14-2020,14:40:28,-5.022900763358779,0.6106870229007634,-4.305343511450381,
03-14-2020,14:40:28,-5.022900763358779,0.5954198473282443,-4.351145038167939,
03-14-2020,14:40:28,-5.00763358778626,0.6106870229007634,-4.2748091603053435,
03-14-2020,14:40:28,-5.022900763358779,0.6259541984732825,-4.259541984732825,
03-14-2020,14:40:28,-5.022900763358779,0.6412213740458015,-4.2748091603053435,
03-14-2020,14:40:28,-5.00763358778626,0.6412213740458015,-4.290076335877862,
03-14-2020,14:40:28,-5.038167938931298,0.6412213740458015,-4.290076335877862,
03-14-2020,14:40:28,-5.022900763358779,0.6412213740458015,-4.320610687022901,
03-14-2020,14:40:28,-5.038167938931298,0.6412213740458015,-4.320610687022901,
03-14-2020,14:40:28,-5.0534351145038165,0.6564885496183206,-4.33587786259542,
03-14-2020,14:40:28,-5.022900763358779,0.6564885496183206,-4.33587786259542,
03-14-2020,14:40:28,-5.022900763358779,0.6412213740458015,-4.290076335877862,
03-14-2020,14:40:28,-5.00763358778626,0.6412213740458015,-4.259541984732825,
03-14-2020,14:40:28,-4.99236641221374,0.6259541984732825,-4.305343511450381,
03-14-2020,14:40:28,-5.00763358778626,0.6259541984732825,-4.320610687022901,
03-14-2020,14:40:28,-5.00763358778626,0.6259541984732825,-4.2748091603053435,
03-14-2020,14:40:28,-4.99236641221374,0.6412213740458015,-4.244274809160306,
03-14-2020,14:40:28,-5.022900763358779,0.6259541984732825,-4.366412213740458,
03-14-2020,14:40:28,-5.022900763358779,0.6259541984732825,-4.396946564885496,
03-14-2020,14:40:28,-5.022900763358779,0.6259541984732825,-4.2748091603053435,
03-14-2020,14:40:28,-5.022900763358779,0.6412213740458015,-4.2748091603053435,
03-14-2020,14:40:28,-5.022900763358779,0.6412213740458015,-4.305343511450381,
03-14-2020,14:40:28,-5.022900763358779,0.6259541984732825,-4.259541984732825,
03-14-2020,14:40:28,-5.022900763358779,0.6259541984732825,-4.213740458015267,
03-14-2020,14:40:28,-5.022900763358779,0.6412213740458015,-4.229007633587786,
03-14-2020,14:40:28,-5.038167938931298,0.6259541984732825,-4.2748091603053435,
03-14-2020,14:40:28,-5.038167938931298,0.6259541984732825,-4.305343511450381,
03-14-2020,14:40:28,-5.022900763358779,0.6259541984732825,-4.290076335877862,
03-14-2020,14:40:28,-5.00763358778626,0.6259541984732825,-4.2748091603053435,
03-14-2020,14:40:28,-4.99236641221374,0.6412213740458015,-4.320610687022901,
03-14-2020,14:40:28,-4.99236641221374,0.6259541984732825,-4.305343511450381,
03-14-2020,14:40:28,-4.977099236641221,0.6412213740458015,-4.244274809160306,
03-14-2020,14:40:28,-4.961832061068702,0.6564885496183206,-4.198473282442748,
03-14-2020,14:40:28,-4.99236641221374,0.6412213740458015,-4.33587786259542,
03-14-2020,14:40:28,-5.00763358778626,0.6259541984732825,-4.366412213740458,
03-14-2020,14:40:28,-5.00763358778626,0.6412213740458015,-4.290076335877862,
03-14-2020,14:40:28,-5.00763358778626,0.6259541984732825,-4.33587786259542,
03-14-2020,14:40:28,-5.022900763358779,0.6259541984732825,-4.366412213740458,
03-14-2020,14:40:28,-5.022900763358779,0.6106870229007634,-4.33587786259542,
03-14-2020,14:40:28,-4.99236641221374,0.6106870229007634,-4.229007633587786,
03-14-2020,14:40:28,-4.99236641221374,0.6106870229007634,-4.305343511450381,
03-14-2020,14:40:28,-5.00763358778626,0.6412213740458015,-4.320610687022901,
03-14-2020,14:40:28,-5.00763358778626,0.6564885496183206,-4.2748091603053435,
03-14-2020,14:40:28,-5.038167938931298,0.6564885496183206,-4.320610687022901,
03-14-2020,14:40:28,-5.0534351145038165,0.6564885496183206,-4.3816793893129775,
03-14-2020,14:40:28,-5.0534351145038165,0.6412213740458015,-4.366412213740458,
03-14-2020,14:40:28,-5.022900763358779,0.6106870229007634,-4.305343511450381,
03-14-2020,14:40:28,-5.022900763358779,0.5954198473282443,-4.305343511450381,
03-14-2020,14:40:28,-5.00763358778626,0.6412213740458015,-4.2748091603053435,
03-14-2020,14:40:28,-4.99236641221374,0.6259541984732825,-4.229007633587786,
03-14-2020,14:40:28,-5.00763358778626,0.6259541984732825,-4.259541984732825,
03-14-2020,14:40:28,-5.00763358778626,0.6412213740458015,-4.305343511450381,
03-14-2020,14:40:28,-5.00763358778626,0.6259541984732825,-4.305343511450381,
03-14-2020,14:40:28,-4.977099236641221,0.6412213740458015,-4.290076335877862,
03-14-2020,14:40:28,-4.977099236641221,0.6412213740458015,-4.320610687022901,
03-14-2020,14:40:28,-4.977099236641221,0.6259541984732825,-4.305343511450381,
03-14-2020,14:40:28,-4.99236641221374,0.6259541984732825,-4.305343511450381,
03-14-2020,14:40:28,-5.00763358778626,0.6412213740458015,-4.229007633587786,
03-14-2020,14:40:28,-5.00763358778626,0.6412213740458015,-4.229007633587786,
